YYYY-09-DD 10:22:28,8330,8650,7350
YYYY-09-DD 10:22:29,8330,8650,7350
YYYY-09-DD 10:22:29,8340,8650,7350
YYYY-09-DD 10:22:29,8330,8650,7350
YYYY-09-DD 10:22:29,8310,8650,7350
YYYY-09-DD 10:22:29,8300,8650,7350
YYYY-09-DD 10:22:29,8300,8650,7350
YYYY-09-DD 10:22:29,8300,8650,7350
YYYY-09-DD 10:22:30,8320,8650,7350
YYYY-09-DD 10:22:30,8300,8650,7350
YYYY-09-DD 10:22:30,8300,8650,7350
YYYY-09-DD 10:22:30,8290,8650,7350
YYYY-09-DD 10:22:30,8280,8650,7350
YYYY-09-DD 10:22:31,8340,8650,7350
YYYY-09-DD 10:22:31,8300,8650,7350
YYYY-09-DD 10:22:31,8300,8650,7350
YYYY-09-DD 10:22:31,8300,8650,7350
YYYY-09-DD 10:22:31,8300,8650,7350
YYYY-09-DD 10:22:31,8280,8650,7350
YYYY-09-DD 10:22:32,8300,8650,7350
YYYY-09-DD 10:22:32,8280,8650,7350
YYYY-09-DD 10:22:32,8300,8650,7350
YYYY-09-DD 10:22:32,8300,8650,7350
YYYY-09-DD 10:22:32,8280,8650,7350
YYYY-09-DD 10:22:32,8300,8650,7350
YYYY-09-DD 10:22:33,8290,8650,7350
YYYY-09-DD 10:22:33,8290,8650,7350
YYYY-09-DD 10:22:33,8280,8650,7350
YYYY-09-DD 10:22:33,8270,8650,7350
YYYY-09-DD 10:22:33,8260,8650,7350
YYYY-09-DD 10:22:33,8260,8650,7350
YYYY-09-DD 10:22:34,8290,8650,7350
YYYY-09-DD 10:22:34,8280,8650,7350
YYYY-09-DD 10:22:34,8260,8650,7350
YYYY-09-DD 10:22:35,8280,8650,7350
YYYY-09-DD 10:22:35,8260,8650,7350
YYYY-09-DD 10:22:35,8260,8650,7350
YYYY-09-DD 10:22:35,8260,8650,7350
YYYY-09-DD 10:22:36,8260,8650,7350
YYYY-09-DD 10:22:36,8270,8650,7350
YYYY-09-DD 10:22:36,8270,8650,7350
YYYY-09-DD 10:22:36,8260,8650,7350
YYYY-09-DD 10:22:37,8260,8650,7350
YYYY-09-DD 10:22:37,8260,8650,7350
YYYY-09-DD 10:22:37,8280,8650,7350
YYYY-09-DD 10:22:37,8260,8650,7350
YYYY-09-DD 10:22:37,8260,8650,7350
YYYY-09-DD 10:22:37,8260,8650,7350
YYYY-09-DD 10:22:38,8270,8650,7350
YYYY-09-DD 10:22:38,8260,8650,7350
YYYY-09-DD 10:22:38,8260,8650,7350
YYYY-09-DD 10:22:38,8270,8650,7350
YYYY-09-DD 10:22:38,8260,8650,7350
YYYY-09-DD 10:22:39,8260,8650,7350
YYYY-09-DD 10:22:39,8260,8650,7350
YYYY-09-DD 10:22:39,8270,8650,7350
YYYY-09-DD 10:22:39,8270,8650,7350
YYYY-09-DD 10:22:39,8260,8650,7350
YYYY-09-DD 10:22:39,8270,8650,7350
YYYY-09-DD 10:22:39,8260,8650,7350
YYYY-09-DD 10:22:40,8270,8650,7350
YYYY-09-DD 10:22:40,8260,8650,7350
YYYY-09-DD 10:22:40,8260,8650,7350
YYYY-09-DD 10:22:40,8250,8650,7350
YYYY-09-DD 10:22:41,8250,8650,7350
YYYY-09-DD 10:22:41,8270,8650,7350
YYYY-09-DD 10:22:41,8260,8650,7350
YYYY-09-DD 10:22:41,8270,8650,7350
YYYY-09-DD 10:22:41,8270,8650,7350
YYYY-09-DD 10:22:42,8260,8650,7350
YYYY-09-DD 10:22:42,8270,8650,7350
YYYY-09-DD 10:22:42,8260,8650,7350
YYYY-09-DD 10:22:42,8260,8650,7350
YYYY-09-DD 10:22:42,8260,8650,7350
YYYY-09-DD 10:22:42,8260,8650,7350
YYYY-09-DD 10:22:42,8260,8650,7350
YYYY-09-DD 10:22:43,8260,8650,7350
YYYY-09-DD 10:22:43,8270,8650,7350
YYYY-09-DD 10:22:43,8260,8650,7350
YYYY-09-DD 10:22:43,8250,8650,7350
YYYY-09-DD 10:22:43,8270,8650,7350
YYYY-09-DD 10:22:43,8270,8650,7350
YYYY-09-DD 10:22:43,8270,8650,7350
YYYY-09-DD 10:22:43,8260,8650,7350
YYYY-09-DD 10:22:44,8250,8650,7350
YYYY-09-DD 10:22:44,8270,8650,7350
YYYY-09-DD 10:22:44,8260,8650,7350
YYYY-09-DD 10:22:45,8260,8650,7350
YYYY-09-DD 10:22:45,8260,8650,7350
YYYY-09-DD 10:22:45,8260,8650,7350
YYYY-09-DD 10:22:45,8260,8650,7350
YYYY-09-DD 10:22:46,8270,8650,7350
YYYY-09-DD 10:22:46,8270,8650,7350
YYYY-09-DD 10:22:47,8270,8650,7350
YYYY-09-DD 10:22:47,8270,8650,7350
YYYY-09-DD 10:22:47,8260,8650,7350
YYYY-09-DD 10:22:47,8260,8650,7350
YYYY-09-DD 10:22:47,8260,8650,7350
YYYY-09-DD 10:22:47,8270,8650,7350
YYYY-09-DD 10:22:47,8280,8650,7350
YYYY-09-DD 10:22:48,8280,8650,7350
YYYY-09-DD 10:22:48,8260,8650,7350
YYYY-09-DD 10:22:48,8260,8650,7350
YYYY-09-DD 10:22:48,8250,8650,7350
YYYY-09-DD 10:22:48,8250,8650,7350
YYYY-09-DD 10:22:49,8260,8650,7350
YYYY-09-DD 10:22:50,8260,8650,7350
YYYY-09-DD 10:22:50,8250,8650,7350
YYYY-09-DD 10:22:50,8260,8650,7350
YYYY-09-DD 10:22:50,8250,8650,7350
YYYY-09-DD 10:22:50,8260,8650,7350
YYYY-09-DD 10:22:51,8260,8650,7350
YYYY-09-DD 10:22:51,8250,8650,7350
YYYY-09-DD 10:22:51,8250,8650,7350
YYYY-09-DD 10:22:51,8260,8650,7350
YYYY-09-DD 10:22:52,8270,8650,7350
YYYY-09-DD 10:22:52,8270,8650,7350
YYYY-09-DD 10:22:52,8280,8650,7350
YYYY-09-DD 10:22:53,8270,8650,7350
YYYY-09-DD 10:22:53,8280,8650,7350
YYYY-09-DD 10:22:53,8280,8650,7350
YYYY-09-DD 10:22:53,8280,8650,7350
YYYY-09-DD 10:22:53,8280,8650,7350
YYYY-09-DD 10:22:53,8270,8650,7350
YYYY-09-DD 10:22:53,8270,8650,7350
YYYY-09-DD 10:22:54,8290,8650,7350
YYYY-09-DD 10:22:54,8290,8650,7350
YYYY-09-DD 10:22:54,8290,8650,7350
YYYY-09-DD 10:22:55,8280,8650,7350
YYYY-09-DD 10:22:55,8290,8650,7350
YYYY-09-DD 10:22:55,8280,8650,7350
YYYY-09-DD 10:22:56,8280,8650,7350
YYYY-09-DD 10:22:56,8280,8650,7350
YYYY-09-DD 10:22:56,8290,8650,7350
YYYY-09-DD 10:22:56,8290,8650,7350
YYYY-09-DD 10:22:57,8290,8650,7350
YYYY-09-DD 10:22:57,8280,8650,7350
YYYY-09-DD 10:22:57,8280,8650,7350
YYYY-09-DD 10:22:58,8280,8650,7350
YYYY-09-DD 10:22:58,8280,8650,7350
YYYY-09-DD 10:22:58,8290,8650,7350
YYYY-09-DD 10:22:58,8290,8650,7350
YYYY-09-DD 10:22:58,8280,8650,7350
YYYY-09-DD 10:22:59,8280,8650,7350
YYYY-09-DD 10:22:59,8280,8650,7350
YYYY-09-DD 10:22:59,8280,8650,7350
YYYY-09-DD 10:22:59,8290,8650,7350
YYYY-09-DD 10:22:59,8290,8650,7350
YYYY-09-DD 10:22:59,8280,8650,7350
YYYY-09-DD 10:23:01,8300,8650,7350
YYYY-09-DD 10:23:01,8300,8650,7350
YYYY-09-DD 10:23:01,8290,8650,7350
YYYY-09-DD 10:23:01,8280,8650,7350
YYYY-09-DD 10:23:01,8280,8650,7350
YYYY-09-DD 10:23:02,8280,8650,7350
YYYY-09-DD 10:23:02,8280,8650,7350
YYYY-09-DD 10:23:02,8280,8650,7350
YYYY-09-DD 10:23:03,8270,8650,7350
YYYY-09-DD 10:23:03,8280,8650,7350
YYYY-09-DD 10:23:03,8270,8650,7350
YYYY-09-DD 10:23:03,8280,8650,7350
YYYY-09-DD 10:23:04,8290,8650,7350
YYYY-09-DD 10:23:05,8300,8650,7350
YYYY-09-DD 10:23:05,8300,8650,7350
YYYY-09-DD 10:23:05,8300,8650,7350
YYYY-09-DD 10:23:06,8300,8650,7350
YYYY-09-DD 10:23:06,8290,8650,7350
YYYY-09-DD 10:23:06,8280,8650,7350
YYYY-09-DD 10:23:06,8290,8650,7350
YYYY-09-DD 10:23:06,8280,8650,7350
YYYY-09-DD 10:23:06,8290,8650,7350
YYYY-09-DD 10:23:07,8290,8650,7350
YYYY-09-DD 10:23:07,8290,8650,7350
YYYY-09-DD 10:23:07,8290,8650,7350
YYYY-09-DD 10:23:07,8280,8650,7350
YYYY-09-DD 10:23:08,8280,8650,7350
YYYY-09-DD 10:23:08,8280,8650,7350
YYYY-09-DD 10:23:09,8290,8650,7350
YYYY-09-DD 10:23:10,8280,8650,7350
YYYY-09-DD 10:23:10,8290,8650,7350
YYYY-09-DD 10:23:10,8290,8650,7350
YYYY-09-DD 10:23:10,8280,8650,7350
YYYY-09-DD 10:23:10,8280,8650,7350
YYYY-09-DD 10:23:11,8280,8650,7350
YYYY-09-DD 10:23:12,8280,8650,7350
YYYY-09-DD 10:23:12,8290,8650,7350
YYYY-09-DD 10:23:12,8290,8650,7350
YYYY-09-DD 10:23:12,8290,8650,7350
YYYY-09-DD 10:23:12,8290,8650,7350
YYYY-09-DD 10:23:12,8290,8650,7350
YYYY-09-DD 10:23:13,8280,8650,7350
YYYY-09-DD 10:23:13,8290,8650,7350
YYYY-09-DD 10:23:13,8300,8650,7350
YYYY-09-DD 10:23:13,8280,8650,7350
YYYY-09-DD 10:23:13,8300,8650,7350
YYYY-09-DD 10:23:13,8300,8650,7350
YYYY-09-DD 10:23:14,8300,8650,7350
YYYY-09-DD 10:23:14,8300,8650,7350
YYYY-09-DD 10:23:14,8310,8650,7350
YYYY-09-DD 10:23:15,8310,8650,7350
YYYY-09-DD 10:23:15,8310,8650,7350
YYYY-09-DD 10:23:15,8320,8650,7350
YYYY-09-DD 10:23:15,8320,8650,7350
YYYY-09-DD 10:23:15,8310,8650,7350
YYYY-09-DD 10:23:16,8320,8650,7350
YYYY-09-DD 10:23:16,8320,8650,7350
YYYY-09-DD 10:23:17,8320,8650,7350
YYYY-09-DD 10:23:18,8320,8650,7350
YYYY-09-DD 10:23:18,8310,8650,7350
YYYY-09-DD 10:23:18,8310,8650,7350
YYYY-09-DD 10:23:19,8320,8650,7350
YYYY-09-DD 10:23:19,8320,8650,7350
YYYY-09-DD 10:23:19,8310,8650,7350
YYYY-09-DD 10:23:19,8310,8650,7350
YYYY-09-DD 10:23:20,8320,8650,7350
YYYY-09-DD 10:23:20,8320,8650,7350
YYYY-09-DD 10:23:20,8320,8650,7350
YYYY-09-DD 10:23:20,8320,8650,7350
YYYY-09-DD 10:23:21,8320,8650,7350
YYYY-09-DD 10:23:21,8320,8650,7350
YYYY-09-DD 10:23:22,8320,8650,7350
YYYY-09-DD 10:23:22,8310,8650,7350
YYYY-09-DD 10:23:22,8320,8650,7350
YYYY-09-DD 10:23:22,8320,8650,7350
YYYY-09-DD 10:23:22,8310,8650,7350
YYYY-09-DD 10:23:22,8300,8650,7350
YYYY-09-DD 10:23:22,8310,8650,7350
YYYY-09-DD 10:23:22,8300,8650,7350
YYYY-09-DD 10:23:23,8310,8650,7350
YYYY-09-DD 10:23:23,8300,8650,7350
YYYY-09-DD 10:23:24,8310,8650,7350
YYYY-09-DD 10:23:24,8300,8650,7350
YYYY-09-DD 10:23:25,8310,8650,7350
YYYY-09-DD 10:23:25,8310,8650,7350
YYYY-09-DD 10:23:25,8310,8650,7350
YYYY-09-DD 10:23:26,8320,8650,7350
YYYY-09-DD 10:23:26,8320,8650,7350
YYYY-09-DD 10:23:26,8310,8650,7350
YYYY-09-DD 10:23:27,8320,8650,7350
YYYY-09-DD 10:23:28,8310,8650,7350
YYYY-09-DD 10:23:29,8320,8650,7350
YYYY-09-DD 10:23:29,8310,8650,7350
YYYY-09-DD 10:23:29,8300,8650,7350
YYYY-09-DD 10:23:29,8310,8650,7350
YYYY-09-DD 10:23:29,8310,8650,7350
YYYY-09-DD 10:23:30,8310,8650,7350
YYYY-09-DD 10:23:31,8310,8650,7350
YYYY-09-DD 10:23:31,8320,8650,7350
YYYY-09-DD 10:23:31,8320,8650,7350
YYYY-09-DD 10:23:31,8300,8650,7350
YYYY-09-DD 10:23:32,8310,8650,7350
YYYY-09-DD 10:23:32,8310,8650,7350
YYYY-09-DD 10:23:32,8300,8650,7350
YYYY-09-DD 10:23:32,8300,8650,7350
YYYY-09-DD 10:23:32,8300,8650,7350
YYYY-09-DD 10:23:32,8300,8650,7350
YYYY-09-DD 10:23:33,8300,8650,7350
YYYY-09-DD 10:23:33,8300,8650,7350
YYYY-09-DD 10:23:34,8300,8650,7350
YYYY-09-DD 10:23:35,8310,8650,7350
YYYY-09-DD 10:23:35,8300,8650,7350
YYYY-09-DD 10:23:36,8300,8650,7350
YYYY-09-DD 10:23:36,8290,8650,7350
YYYY-09-DD 10:23:36,8290,8650,7350
YYYY-09-DD 10:23:37,8300,8650,7350
YYYY-09-DD 10:23:37,8290,8650,7350
YYYY-09-DD 10:23:37,8300,8650,7350
YYYY-09-DD 10:23:38,8300,8650,7350
YYYY-09-DD 10:23:39,8290,8650,7350
YYYY-09-DD 10:23:40,8290,8650,7350
YYYY-09-DD 10:23:40,8300,8650,7350
YYYY-09-DD 10:23:40,8300,8650,7350
YYYY-09-DD 10:23:41,8300,8650,7350
YYYY-09-DD 10:23:41,8300,8650,7350
YYYY-09-DD 10:23:41,8290,8650,7350
YYYY-09-DD 10:23:41,8290,8650,7350
YYYY-09-DD 10:23:41,8290,8650,7350
YYYY-09-DD 10:23:41,8280,8650,7350
YYYY-09-DD 10:23:41,8280,8650,7350
YYYY-09-DD 10:23:42,8300,8650,7350
YYYY-09-DD 10:23:42,8300,8650,7350
YYYY-09-DD 10:23:42,8300,8650,7350
YYYY-09-DD 10:23:42,8280,8650,7350
YYYY-09-DD 10:23:42,8290,8650,7350
YYYY-09-DD 10:23:42,8300,8650,7350
YYYY-09-DD 10:23:43,8300,8650,7350
YYYY-09-DD 10:23:43,8300,8650,7350
YYYY-09-DD 10:23:44,8300,8650,7350
YYYY-09-DD 10:23:44,8300,8650,7350
YYYY-09-DD 10:23:44,8300,8650,7350
YYYY-09-DD 10:23:44,8300,8650,7350
YYYY-09-DD 10:23:45,8310,8650,7350
YYYY-09-DD 10:23:45,8300,8650,7350
YYYY-09-DD 10:23:45,8310,8650,7350
YYYY-09-DD 10:23:45,8300,8650,7350
YYYY-09-DD 10:23:46,8310,8650,7350
YYYY-09-DD 10:23:46,8300,8650,7350
YYYY-09-DD 10:23:46,8300,8650,7350
YYYY-09-DD 10:23:46,8290,8650,7350
YYYY-09-DD 10:23:46,8280,8650,7350
YYYY-09-DD 10:23:46,8270,8650,7350
YYYY-09-DD 10:23:46,8290,8650,7350
YYYY-09-DD 10:23:46,8290,8650,7350
YYYY-09-DD 10:23:47,8290,8650,7350
YYYY-09-DD 10:23:47,8290,8650,7350
YYYY-09-DD 10:23:47,8290,8650,7350
YYYY-09-DD 10:23:47,8290,8650,7350
YYYY-09-DD 10:23:47,8290,8650,7350
YYYY-09-DD 10:23:48,8280,8650,7350
YYYY-09-DD 10:23:49,8290,8650,7350
YYYY-09-DD 10:23:49,8290,8650,7350
YYYY-09-DD 10:23:49,8290,8650,7350
YYYY-09-DD 10:23:49,8290,8650,7350
YYYY-09-DD 10:23:49,8290,8650,7350
YYYY-09-DD 10:23:50,8290,8650,7350
YYYY-09-DD 10:23:50,8300,8650,7350
YYYY-09-DD 10:23:50,8300,8650,7350
YYYY-09-DD 10:23:50,8310,8650,7350
YYYY-09-DD 10:23:51,8300,8650,7350
YYYY-09-DD 10:23:51,8300,8650,7350
YYYY-09-DD 10:23:51,8290,8650,7350
YYYY-09-DD 10:23:51,8300,8650,7350
YYYY-09-DD 10:23:51,8290,8650,7350
YYYY-09-DD 10:23:52,8300,8650,7350
YYYY-09-DD 10:23:53,8300,8650,7350
YYYY-09-DD 10:23:53,8300,8650,7350
YYYY-09-DD 10:23:53,8290,8650,7350
YYYY-09-DD 10:23:53,8280,8650,7350
YYYY-09-DD 10:23:53,8300,8650,7350
YYYY-09-DD 10:23:53,8290,8650,7350
YYYY-09-DD 10:23:53,8300,8650,7350
YYYY-09-DD 10:23:54,8300,8650,7350
YYYY-09-DD 10:23:54,8290,8650,7350
YYYY-09-DD 10:23:55,8290,8650,7350
YYYY-09-DD 10:23:55,8290,8650,7350
YYYY-09-DD 10:23:55,8290,8650,7350
YYYY-09-DD 10:23:56,8290,8650,7350
YYYY-09-DD 10:23:57,8300,8650,7350
YYYY-09-DD 10:23:57,8290,8650,7350
YYYY-09-DD 10:23:57,8290,8650,7350
YYYY-09-DD 10:23:58,8300,8650,7350
YYYY-09-DD 10:23:58,8290,8650,7350
YYYY-09-DD 10:23:58,8290,8650,7350
YYYY-09-DD 10:23:58,8290,8650,7350
YYYY-09-DD 10:23:59,8290,8650,7350
YYYY-09-DD 10:23:59,8290,8650,7350
YYYY-09-DD 10:23:59,8290,8650,7350
YYYY-09-DD 10:23:59,8300,8650,7350
YYYY-09-DD 10:24:00,8290,8650,7350
YYYY-09-DD 10:24:00,8290,8650,7350
YYYY-09-DD 10:24:00,8290,8650,7350
YYYY-09-DD 10:24:02,8290,8650,7350
YYYY-09-DD 10:24:03,8290,8650,7350
YYYY-09-DD 10:24:03,8300,8650,7350
YYYY-09-DD 10:24:03,8290,8650,7350
YYYY-09-DD 10:24:03,8290,8650,7350
YYYY-09-DD 10:24:03,8290,8650,7350
YYYY-09-DD 10:24:03,8300,8650,7350
YYYY-09-DD 10:24:04,8290,8650,7350
YYYY-09-DD 10:24:04,8290,8650,7350
YYYY-09-DD 10:24:04,8290,8650,7350
YYYY-09-DD 10:24:05,8280,8650,7350
YYYY-09-DD 10:24:05,8280,8650,7350
YYYY-09-DD 10:24:05,8280,8650,7350
YYYY-09-DD 10:24:05,8290,8650,7350
YYYY-09-DD 10:24:05,8290,8650,7350
YYYY-09-DD 10:24:05,8290,8650,7350
YYYY-09-DD 10:24:06,8300,8650,7350
YYYY-09-DD 10:24:06,8290,8650,7350
YYYY-09-DD 10:24:07,8300,8650,7350
YYYY-09-DD 10:24:07,8290,8650,7350
YYYY-09-DD 10:24:07,8290,8650,7350
YYYY-09-DD 10:24:07,8290,8650,7350
YYYY-09-DD 10:24:07,8290,8650,7350
YYYY-09-DD 10:24:08,8300,8650,7350
YYYY-09-DD 10:24:08,8290,8650,7350
YYYY-09-DD 10:24:08,8290,8650,7350
YYYY-09-DD 10:24:08,8290,8650,7350
YYYY-09-DD 10:24:08,8280,8650,7350
YYYY-09-DD 10:24:09,8280,8650,7350
YYYY-09-DD 10:24:09,8290,8650,7350
YYYY-09-DD 10:24:09,8290,8650,7350
YYYY-09-DD 10:24:09,8290,8650,7350
YYYY-09-DD 10:24:10,8280,8650,7350
YYYY-09-DD 10:24:10,8290,8650,7350
YYYY-09-DD 10:24:11,8280,8650,7350
YYYY-09-DD 10:24:11,8290,8650,7350
YYYY-09-DD 10:24:11,8290,8650,7350
YYYY-09-DD 10:24:11,8290,8650,7350
YYYY-09-DD 10:24:11,8280,8650,7350
YYYY-09-DD 10:24:12,8290,8650,7350
YYYY-09-DD 10:24:13,8280,8650,7350
YYYY-09-DD 10:24:13,8280,8650,7350
YYYY-09-DD 10:24:13,8280,8650,7350
YYYY-09-DD 10:24:14,8280,8650,7350
YYYY-09-DD 10:24:14,8280,8650,7350
YYYY-09-DD 10:24:14,8280,8650,7350
YYYY-09-DD 10:24:14,8280,8650,7350
YYYY-09-DD 10:24:14,8280,8650,7350
YYYY-09-DD 10:24:14,8270,8650,7350
YYYY-09-DD 10:24:14,8270,8650,7350
